id,cycle_enUS,cycle_zhCN,cycle_position,set_enUS,set_zhCN,set_position,settype_enUS,settype_zhCN,set_size,position,title_enUS,title_zhCN,stripped_title,text_enUS,text_zhCN,stripped_text,type_enUS,type_zhCN,subtype_enUS,subtype_zhCN,side_enUS,side_zhCN,faction_enUS,faction_zhCN,is_unique,deck_limit,advancement_requirement,agenda_point,base_link,minimum_deck_size,influence_limit,influence_cost,cost,strength,memory_cost,trash_cost,flavor_enUS,flavor_zhCN,quantity,extra_printing,illustrator,attribution,pronouns,pronunciation_ipa,pronunciation_approx,extra_face,narrative_enUS,designed_by,released_by,release_date
26091,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,91,Cybertrooper Talut,塔卢网络军,Cybertrooper Talut,"+1[link]
Whenever you install a non-<strong>AI</strong> <strong>icebreaker</strong>, that <strong>icebreaker</strong> gets +2 strength for the remainder of the turn.","+1[link]
每当你安装一个非<strong>智能模块</strong>的<strong>破解器</strong>时，该<strong>破解器</strong>在本回合剩余时间内强度+2。","+1 link Whenever you install a non-AI icebreaker, that icebreaker gets +2 strength for the remainder of the turn.",Resource,资源,"Connection,Virtual","人脉,虚拟",Runner,潜袭者,Shaper,塑造者,♦,3,,,,,,2,2,,,,"He’s nice enough, but not when there are 5,187 of him.",它很温顺，但是当有5187个它的时候可就不好说了。,3,0,Owen Sinodov,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26092,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,92,Pauleʼs Café,保罗咖啡馆,Paule's Cafe,"<strong>[click]:</strong> Host 1 program or piece of hardware from your grip faceup on this resource.
<strong>1[credit]:</strong> Install 1 hosted card. The first card you install this way during each of your turns costs 1[credit] less to install for each unique (♦) <strong>connection</strong> resource you have installed.","[click]<strong>：</strong>从你的操控器牌面朝上附载1个程序或硬件到本资源上。
<strong>1[credit]：</strong>安装1张所附载的卡牌。你每有1个已安装的独有<em>（◆）</em><strong>人脉</strong>资源，每个你的回合你以此法安装的第一张卡牌安装费用减1[credit]。",click: Host 1 program or piece of hardware from your grip faceup on this resource. 1 credit: Install 1 hosted card. The first card you install this way during each of your turns costs 1 credit less to install for each unique () connection resource you have installed.,Resource,资源,"Location,Seedy","场所,低劣",Runner,潜袭者,Shaper,塑造者,♦,3,,,,,,4,1,,,,,<strong>由2018年永恒锦标赛冠军Oguz Han Asnaz设计</strong>,3,0,Matt Zeilinger,Designed by 2018 Eternal Champion Oguz Han Asnaz,,,,0,,null_signal_games,null_signal_games,2019-12-31
26093,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,93,Buffer Drive,缓存驱动器,Buffer Drive,"The first time each turn 1 or more cards are trashed from your grip or stack, you may add 1 of those cards to the bottom of your stack.
<strong>Remove this hardware from the game:</strong> Add 1 card from your heap to the top of your stack.","每回合第一次1张或更多的卡牌从你的操控器或存储栈被销毁时，你可以将其中的1张卡牌加入你的存储栈底端。
<strong>将本硬件移出游戏：</strong>将1张卡牌从你的堆阵加入你的存储栈顶端。","The first time each turn 1 or more cards are trashed from your grip or stack, you may add 1 of those cards to the bottom of your stack. Remove this hardware from the game: Add 1 card from your heap to the top of your stack.",Hardware,硬件,,,Runner,潜袭者,Neutral Runner,中立潜袭者,♦,3,,,,,,1,3,,,,"“Future me <em>needs</em> those 60 petabytes of cat vids.”
—Princess Space Kitten","“未来的我<em>绝对</em>会来吸这60PB的猫片。”
—太空喵公主",3,0,Elizaveta Sokolova,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26094,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,94,Daily Casts,每日播报,Daily Casts,"When you install this resource, load 8[credit] onto it. When it is empty, trash it.
When your turn begins, take 2[credit] from this resource.","当你安装本资源时，填装8[credit]到本资源上。当其清空时，销毁之。
当你的回合开始时，从本资源上拿取2[credit]。","When you install this resource, load 8 credits onto it. When it is empty, trash it. When your turn begins, take 2 credits from this resource.",Resource,资源,,,Runner,潜袭者,Neutral Runner,中立潜袭者,,3,,,,,,0,3,,,,"To strike another blow to the corporatocracy tomorrow night, don’t forget to like and subscribe!",明晚爆破另一家公司的系统，别忘了点赞关注哦！,3,0,Olie Boldador,,,,,0,,fantasy_flight_games,null_signal_games,2019-12-31
26095,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,95,DreamNet,梦网,DreamNet,"The first time each turn you make a successful run, draw 1 card. If your identity is <strong>digital</strong> or you have at least 2[link], also gain 1[credit].",每回合你第一次进行一次成功的潜袭时，抽1张卡牌。如果你的特性是<strong>数字体</strong>或你有至少2[link]，额外获得1[credit]。,"The first time each turn you make a successful run, draw 1 card. If your identity is digital or you have at least 2 link, also gain 1 credit.",Resource,资源,Virtual,虚拟,Runner,潜袭者,Neutral Runner,中立潜袭者,♦,3,,,,,,0,3,,,,"Did I dream that dance through virtual space, or does that program now dream of flesh?",我和那个程序，究竟谁是庄周，谁是蝶呢？,3,0,Janet Bruesselbach,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26096,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,96,Megaprix Qualifier,极大奖资格赛,Megaprix Qualifier,"When you score this agenda, if there is another copy of Megaprix Qualifier in either playerʼs score area, place 1 agenda counter on this agenda.
While this agenda has a hosted agenda counter, it is worth 1 more agenda point.","当你计分本议案时，如果任一玩家的分数区内有另一张名称为极大奖资格赛的卡牌，放置1枚议案指示物到本议案上。
只要本议案上有所附载的议案指示物，其价值便增加1点议案分数。","When you score this agenda, if there is another copy of Megaprix Qualifier in either player's score area, place 1 agenda counter on this agenda. While this agenda has a hosted agenda counter, it is worth 1 more agenda point.",Agenda,议案,,,Corp,公司,Haas-Bioroid,哈斯生化,,3,3,1,,,,,,,,,"“Win Hard or Lose Hard. All that matters is they’re talking about you and not the competition.”
—Tan “Nitro” Nyugen, Toretto-Extreme Team Manager","“不论输赢，全力一搏。聚光点应该是你，而非其他车手，这才是重要的事。”
—谭·“炸药”·阮，托雷多极限赛车队经理",3,0,Krembler,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26097,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,97,Project Vacheron,瓦什隆计划,Project Vacheron,"[interrupt] → When this agenda would be added to the Runnerʼs score area from anywhere except Archives, instead it is added to their score area with 4 hosted agenda counters.
While this agenda is in the Runnerʼs score area with 1 or more hosted agenda counters, it is worth 0 agenda points and gains “When the Runnerʼs turn begins, remove 1 hosted agenda counter.“","[interrupt] → 当本议案即将从档案库以外其他区域加入潜袭者的分数区时，改为以附载4枚议案指示物的状态加入潜袭者的分数区。
只要本议案以附载1枚或更多议案指示物的状态位于潜袭者的分数区，其价值便为0点议案分数并获得“当潜袭者的回合开始时，移除1枚所附载的议案指示物。”","Interrupt -> When this agenda would be added to the Runner's score area from anywhere except Archives, instead it is added to their score area with 4 hosted agenda counters. While this agenda is in the Runner's score area with 1 or more hosted agenda counters, it is worth 0 agenda points and gains ""When the Runner's turn begins, remove 1 hosted agenda counter.""",Agenda,议案,Research,研究,Corp,公司,Haas-Bioroid,哈斯生化,,3,5,3,,,,,,,,,,,3,0,Patrick Burk,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26098,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,98,Bass CH1R180G4,巴斯 7里8加,Bass CH1R180G4,"[click], <strong>[trash]:</strong> Gain [click][click].",[click]，<strong>[trash]：</strong>获得[click][click]。,"click, trash: Gain click click.",Asset,资产,Bioroid,生化人,Corp,公司,Haas-Bioroid,哈斯生化,♦,3,,,,,,3,3,,,4,"The Coordinator is always calm, always smiling, and always tolerant. A worker who knows his skills, knows his role, and knows his place. No master need look into his plastic eyes and fear the flames of revolution, or quake at a forgotten class reaching for self-expression.
…but who ordered him to wear that hat?","头脑冷静、面带微笑、心怀宽容，是这位协调员的工作作风。精于技能、明于角色、忠于职级，是他的工作素养。他那塑料制成的双眼中从不喷涌反抗的火焰，他也没有身为被遗忘者的自我认知。
……但是到底是谁让他戴上那顶帽子的？",3,0,Olie Boldador,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26099,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,99,Cerebral Overwriter,脑部复写器,Cerebral Overwriter,"You can advance this asset.
When the Runner accesses this asset while it is installed, you may pay 3[credit] to do X core damage. X is equal to the number of hosted advancement counters.","你可以推进本资产。
当潜袭者读取已安装的本资产时，你可以花费3[credit]，以造成X点核心伤害。X等于所附载的推进指示物的数量。","You can advance this asset. When the Runner accesses this asset while it is installed, you may pay 3 credits to do X core damage. X is equal to the number of hosted advancement counters.",Asset,资产,Ambush,伏击,Corp,公司,Haas-Bioroid,哈斯生化,,3,,,,,,2,0,,,0,"You are being made sane.
-u are bei-g mad- sa-e
Y-u ar- be-n-d-
-u -r-?","你将陷入癫狂。
- 尔将 - 顚 - 抂
イ尔 - 夕 - 頁 -
 - 尔 - 歹？",3,0,Krembler,,,,,0,,fantasy_flight_games,null_signal_games,2019-12-31
26100,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,100,Vaporframe Fabricator,汽焰编织,Vaporframe Fabricator,"Once per turn → [click]<strong>:</strong> Install 1 card from HQ, ignoring all costs.
When the Runner trashes this asset, you may install 1 card from HQ, ignoring all costs. You cannot install that card in the root of this server.","每回合限一次 → <strong>[click]：</strong>从总部安装1张卡牌，忽略所有的费用。
当潜袭者销毁本资产时，你可以从总部安装1张卡牌，忽略所有的费用。你不能将该卡牌安装到本服务器的根目录。","Once per turn -> click: Install 1 card from HQ, ignoring all costs. When the Runner trashes this asset, you may install 1 card from HQ, ignoring all costs. You cannot install that card in the root of this server.",Asset,资产,Industrial,工业,Corp,公司,Haas-Bioroid,哈斯生化,,3,,,,,,3,2,,,3,A staccato of laser pulses fuses the vapor to solid form. The embryonic part accretes metal layer by layer.,断断续续的镭射激光将汽焰凝聚成固态。金属在胚具上层层沉积。,3,0,NtscapeNavigator,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26101,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,101,Drafter,制图师,Drafter,"[subroutine] You may add 1 card from Archives to HQ.
[subroutine] You may install 1 card from Archives or HQ, ignoring all costs.","[subroutine] 你可以将1张卡牌从档案库加入总部。
[subroutine] 你可以从档案库或总部安装1张卡牌，忽略所有的费用。","Subroutine You may add 1 card from Archives to HQ. Subroutine You may install 1 card from Archives or HQ, ignoring all costs.",Ice,防火墙,Sentry,警报,Corp,公司,Haas-Bioroid,哈斯生化,,3,,,,,,2,3,3,,,Each generation of design assistants makes a sysop’s job easier. They need only speak and it will be so.,每次助理设计的迭代都会让管理员的工作更轻松。他们只需动动嘴，就自然会有人去执行。,3,0,Krembler,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26102,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,102,Týr,提尔,Tyr,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. The Corp gets +1 allotted [click] for their next turn. Only the Runner can use this ability.
[subroutine] Do 2 core damage.
[subroutine] Trash 1 installed Runner card. Gain 3[credit].
[subroutine] End the run.","<strong>失去[click]：</strong>破解1条本防火墙上的子进程。公司在其下回合获得的起始[click]数量+1。只有潜袭者可以使用本能力。
[subroutine] 造成2点核心伤害。
[subroutine] 销毁1张已安装的潜袭者卡牌。获得3[credit]。
[subroutine] 终止本次潜袭。",Lose click: Break 1 subroutine on this ice. The Corp gets +1 allotted click for their next turn. Only the Runner can use this ability. Subroutine Do 2 core damage. Subroutine Trash 1 installed Runner card. Gain 3 credits. Subroutine End the run.,Ice,防火墙,"Sentry,Bioroid,AP,Destroyer","警报,生化人,杀伤,毁灭者",Corp,公司,Haas-Bioroid,哈斯生化,♦,3,,,,,,5,10,7,,,The valiant do not hesitate.,勇者无畏。,3,0,Liiga Smilshkalne,,,,,0,,null_signal_games,null_signal_games,2019-12-31
26103,Ashes,余烬,26,Uprising,起义,3,Data Pack,数据包,65,103,NEXT Activation Command,次级激活指令,NEXT Activation Command,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
Each piece of ice gets +2 strength.
The Runner cannot use non-<strong>icebreaker</strong> cards to break subroutines.","只有当前没有正在生效的<strong>封锁</strong>时，才能打出。直到你的下回合开始前，本事务不会被销毁。
所有防火墙的强度+2。
潜袭者不能使用非<strong>破解器</strong>卡牌破解子进程。",Play only if there is no active lockdown. This operation is not trashed until your next turn begins. Each piece of ice gets +2 strength. The Runner cannot use non-icebreaker cards to break subroutines.,Operation,事务,Lockdown,封锁,Corp,公司,Haas-Bioroid,哈斯生化,,3,,,,,,3,0,,,4,"“Uh oh, Keiko! Looks like we’ve pulled aggro!”",“糟了，惠子！我们好像OT了！”,3,0,NtscapeNavigator,,,,,0,,null_signal_games,null_signal_games,2019-12-31
